score.fulltime.home (home 1),score.fulltime.away (home 1),Shots on Goal (home 1),Shots off Goal (home 1),Total Shots (home 1),Blocked Shots (home 1),Shots insidebox (home 1),Shots outsidebox (home 1),Fouls (home 1),Corner Kicks (home 1),Offsides (home 1),Ball Possession (home 1),Yellow Cards (home 1),Red Cards (home 1),Goalkeeper Saves (home 1),Total passes (home 1),Passes accurate (home 1),Passes % (home 1),score.fulltime.home (away 1),score.fulltime.away (away 1),Shots on Goal (away 1),Shots off Goal (away 1),Total Shots (away 1),Blocked Shots (away 1),Shots insidebox (away 1),Shots outsidebox (away 1),Fouls (away 1),Corner Kicks (away 1),Offsides (away 1),Ball Possession (away 1),Yellow Cards (away 1),Red Cards (away 1),Goalkeeper Saves (away 1),Total passes (away 1),Passes accurate (away 1),Passes % (away 1),score.fulltime.home (h2h 1),score.fulltime.away (h2h 1),Shots on Goal (h2h - home 1),Shots off Goal (h2h - home 1),Total Shots (h2h - home 1),Blocked Shots (h2h - home 1),Shots insidebox (h2h - home 1),Shots outsidebox (h2h - home 1),Fouls (h2h - home 1),Corner Kicks (h2h - home 1),Offsides (h2h - home 1),Ball Possession (h2h - home 1),Yellow Cards (h2h - home 1),Red Cards (h2h - home 1),Goalkeeper Saves (h2h - home 1),Total passes (h2h - home 1),Passes accurate (h2h - home 1),Passes % (h2h - home 1),Shots on Goal (h2h - away 1),Shots off Goal (h2h - away 1),Total Shots (h2h - away 1),Blocked Shots (h2h - away 1),Shots insidebox (h2h - away 1),Shots outsidebox (h2h - away 1),Fouls (h2h - away 1),Corner Kicks (h2h - away 1),Offsides (h2h - away 1),Ball Possession (h2h - away 1),Yellow Cards (h2h - away 1),Red Cards (h2h - away 1),Goalkeeper Saves (h2h - away 1),Total passes (h2h - away 1),Passes accurate (h2h - away 1),Passes % (h2h - away 1)
1,0,3,7,12,2,3,9,9,2,0,0.44,2,0,5,425,341,0.8,2,0,4,5,12,3,8,4,14,6,1,0.4,1,0,0,401,307,0.77,2,1,4,7,12,1,7,5,9,4,1,0.47,2,0,3,377,263,0.7,4,4,13,5,11,2,17,6,2,0.53,3,0,2,436,325,0.75
0,0,1,10,14,3,9,5,10,3,0,0.48,4,1,2,431,328,0.76,1,0,6,3,11,2,7,4,13,3,2,0.56,1,0,3,545,456,0.84,4,3,6,4,13,3,8,5,11,1,1,0.34,5,0,3,276,175,0.63,6,10,18,2,13,5,11,3,2,0.66,2,0,2,521,423,0.81
3,0,4,3,9,2,5,4,11,4,0,0.41,3,0,3,338,246,0.73,2,0,7,13,27,7,14,13,5,9,0,0.77,1,0,1,702,608,0.87,2,4,6,1,7,0,6,1,15,3,4,0.44,1,0,6,417,304,0.73,10,5,17,2,13,4,5,3,1,0.56,2,0,4,518,399,0.77
3,2,5,4,13,4,9,4,16,9,0,0.69,4,0,1,597,477,0.8,0,1,4,2,8,2,6,2,7,2,1,0.37,1,0,3,334,228,0.68,2,2,9,3,13,1,10,3,9,6,0,0.53,3,0,0,479,369,0.77,2,3,9,4,7,2,16,6,2,0.47,4,0,6,438,325,0.74
0,4,3,4,10,3,2,8,9,0,4,0.3,2,0,5,308,251,0.81,4,2,9,11,25,5,21,4,10,10,2,0.57,2,0,3,473,384,0.81,3,2,7,4,15,4,10,5,10,5,1,0.39,2,0,5,333,253,0.76,7,7,18,4,9,9,10,10,0,0.61,2,0,4,532,449,0.84
3,1,3,5,9,1,7,2,14,7,4,0.4,4,0,4,353,248,0.7,4,1,9,4,15,2,10,5,11,10,5,0.6,1,0,4,605,517,0.85,4,3,5,4,10,1,5,5,19,1,6,0.33,3,0,5,277,204,0.74,9,6,22,7,14,8,13,6,2,0.67,3,0,2,568,486,0.86
1,3,4,5,10,1,7,3,9,2,1,0.4,3,0,4,364,270,0.74,5,0,15,7,28,6,15,13,11,5,3,0.6,0,0,0,575,491,0.85,2,1,5,3,9,1,5,4,13,3,3,0.45,2,0,5,386,296,0.77,6,5,12,1,4,8,16,8,3,0.55,1,0,3,459,371,0.81
2,1,4,5,12,3,9,3,9,2,0,0.48,2,0,12,417,343,0.82,2,1,6,9,17,2,8,9,23,10,4,0.43,5,1,2,375,293,0.78,2,1,1,3,5,1,3,2,9,3,0,0.46,1,0,1,439,360,0.82,3,6,10,1,5,5,12,5,1,0.54,4,1,1,529,447,0.84
3,1,9,6,19,4,9,10,12,9,3,0.55,1,0,1,512,432,0.84,1,1,2,7,12,3,10,2,10,4,5,0.44,1,0,3,386,284,0.74,1,0,4,5,12,3,11,1,0,5,7,0.56,3,0,6,510,406,0.8,7,6,14,1,9,5,0,0,2,0.44,1,0,4,410,291,0.71
0,0,0,5,7,2,4,3,10,1,4,0.49,2,0,3,383,267,0.7,2,0,1,2,5,2,3,2,22,3,3,0.52,3,0,0,344,203,0.59,1,2,2,2,8,4,3,5,13,7,3,0.67,3,0,3,501,393,0.78,5,2,9,2,6,3,21,1,4,0.33,6,0,1,236,150,0.64
0,4,9,5,15,1,11,4,7,2,4,0.7,4,0,3,736,675,0.92,1,2,7,7,17,3,11,6,9,2,0,0.45,0,0,5,424,331,0.78,4,0,8,8,22,6,16,6,6,14,1,0.68,0,0,3,830,749,0.9,3,4,7,0,4,3,10,0,1,0.32,1,0,4,384,324,0.84
1,0,5,6,16,5,11,5,17,7,4,0.56,4,0,2,448,349,0.78,2,1,11,8,27,8,13,14,24,10,2,0.53,5,1,2,538,484,0.9,2,1,4,7,16,5,9,7,15,8,1,0.53,2,0,3,450,384,0.85,5,5,12,2,11,1,21,5,2,0.47,2,0,3,402,328,0.82
2,0,2,7,11,2,4,7,17,1,1,0.48,2,0,1,326,193,0.59,2,2,9,6,20,5,13,7,7,9,3,0.61,0,0,3,622,541,0.87,2,1,4,1,7,2,6,1,19,1,1,0.23,2,0,10,205,123,0.6,12,5,18,1,11,7,6,8,2,0.77,0,0,3,730,627,0.86
4,1,8,3,13,2,7,6,14,6,1,0.41,1,0,2,308,227,0.74,4,2,6,3,12,3,10,2,13,2,1,0.37,3,0,3,305,224,0.73,0,1,4,2,7,1,5,2,7,3,1,0.53,1,0,5,541,421,0.78,5,2,8,1,5,3,13,1,2,0.47,1,0,3,483,374,0.77
0,3,5,6,12,1,9,3,13,6,1,0.37,1,0,2,322,255,0.79,0,3,2,5,9,2,5,4,5,3,1,0.63,2,0,2,557,477,0.86,0,3,5,6,12,1,9,3,13,6,1,0.37,1,0,2,322,255,0.79,2,5,9,2,5,4,5,3,1,0.63,2,0,2,557,477,0.86
2,0,1,2,5,2,3,2,22,3,3,0.52,3,0,0,344,203,0.59,2,1,4,4,11,3,8,3,19,4,2,0.4,6,2,4,283,194,0.69,0,1,3,9,13,1,10,3,14,4,2,0.44,4,0,2,278,166,0.6,3,5,11,3,6,5,16,7,3,0.56,7,1,3,346,238,0.69
2,0,0,5,8,3,4,4,8,1,4,0.6,2,0,2,605,517,0.85,1,0,4,7,11,0,4,7,18,4,0,0.54,1,0,1,430,350,0.81,5,2,8,7,18,3,12,6,13,6,5,0.6,0,0,0,577,509,0.88,2,1,4,1,2,2,13,2,6,0.4,3,0,3,398,334,0.84
2,1,6,9,17,2,8,9,23,10,4,0.43,5,1,2,375,293,0.78,2,1,3,4,8,1,3,5,11,2,0,0.47,3,2,9,474,409,0.86,3,3,9,10,23,4,8,15,14,5,0,0.53,3,0,1,446,380,0.85,4,2,6,0,3,3,15,1,6,0.47,1,0,6,391,325,0.83
2,0,2,5,9,2,3,6,20,4,0,0.48,4,0,2,349,251,0.72,4,1,5,6,16,5,12,4,8,4,3,0.4,0,0,5,396,310,0.78,1,1,3,3,9,3,8,1,16,11,2,0.35,0,0,3,344,246,0.72,4,4,10,2,8,2,10,5,0,0.65,0,1,3,649,539,0.83
3,1,1,3,6,2,4,2,12,1,0,0.33,1,0,3,343,255,0.74,1,1,2,7,13,4,9,4,11,2,1,0.42,1,0,3,447,360,0.81,2,1,4,3,8,1,5,3,13,2,0,0.36,3,0,4,327,223,0.68,5,3,9,1,7,2,21,3,2,0.64,1,0,2,556,452,0.81
1,5,4,3,8,1,7,1,14,0,3,0.43,2,0,3,407,325,0.8,1,1,4,8,14,2,11,3,13,9,2,0.58,3,0,1,600,519,0.87,0,1,0,5,7,2,4,3,8,3,2,0.42,2,0,5,394,291,0.74,6,12,24,6,15,9,7,14,5,0.58,1,0,0,535,443,0.83
3,0,4,3,15,8,13,2,13,9,2,0.56,3,0,1,492,391,0.79,2,1,5,3,10,2,10,0,20,3,0,0.4,2,0,8,324,217,0.67,5,0,2,1,5,2,2,3,9,3,2,0.51,0,0,1,482,371,0.77,6,3,13,4,10,3,14,1,3,0.49,0,0,2,474,381,0.8
2,0,3,6,11,2,9,2,9,2,3,0.52,1,0,2,402,313,0.78,3,1,7,6,15,2,11,4,17,4,0,0.6,1,0,2,541,443,0.82,2,2,5,6,15,4,10,5,14,10,2,0.39,2,0,4,323,245,0.76,7,6,16,3,11,5,16,8,0,0.61,4,0,3,486,402,0.83
1,2,7,5,16,4,11,5,8,3,0,0.55,1,0,5,525,437,0.83,0,4,3,4,10,3,2,8,9,0,4,0.3,2,0,5,308,251,0.81,3,1,8,9,27,10,15,12,11,11,1,0.61,1,0,1,556,483,0.87,2,0,3,1,1,2,4,0,1,0.39,0,0,5,383,298,0.78
1,2,8,3,15,4,12,3,25,7,4,0.52,4,0,2,449,368,0.82,1,0,5,6,16,5,11,5,17,7,4,0.56,4,0,2,448,349,0.78,0,2,7,6,16,3,10,6,22,6,5,0.48,1,0,1,445,384,0.86,1,5,9,3,5,4,14,2,1,0.52,2,0,5,483,420,0.87
4,1,9,4,15,2,10,5,11,10,5,0.6,1,0,4,605,517,0.85,1,0,2,9,16,5,10,6,11,6,4,0.45,2,0,3,436,332,0.76,3,3,5,2,9,2,6,3,5,10,0,0.61,0,0,1,636,512,0.81,4,2,7,1,5,2,8,2,4,0.39,1,0,2,400,290,0.73
4,0,6,3,12,3,11,2,8,3,1,0.46,1,0,6,442,339,0.77,3,1,9,6,19,4,9,10,12,9,3,0.55,1,0,1,512,432,0.84,3,0,1,1,3,1,3,0,0,1,5,0.44,5,0,7,266,155,0.58,10,13,26,3,21,5,0,7,1,0.56,3,0,1,319,223,0.7
1,2,5,0,10,5,5,5,8,5,4,0.33,2,0,3,266,146,0.55,2,1,3,7,10,0,7,3,12,4,1,0.45,2,0,1,353,222,0.63,2,0,4,3,13,6,10,3,11,7,5,0.43,1,0,2,349,241,0.69,2,4,12,6,5,7,15,6,0,0.57,3,0,2,469,348,0.74
1,2,6,5,15,4,11,4,20,7,5,0.46,4,0,2,357,305,0.85,4,0,8,6,20,6,14,6,11,8,2,0.53,2,0,2,509,418,0.82,1,2,3,6,11,2,6,5,13,7,1,0.47,5,1,5,451,357,0.79,7,3,12,2,6,6,11,3,4,0.53,3,0,2,519,438,0.84
5,0,2,3,5,0,3,2,8,1,0,0.29,1,0,2,327,248,0.76,4,0,6,9,16,1,11,5,12,10,1,0.54,2,0,4,498,408,0.82,5,0,2,3,5,0,3,2,8,1,0,0.29,1,0,2,327,248,0.76,7,7,18,4,11,7,11,1,4,0.71,3,0,2,835,767,0.92
4,2,9,11,25,5,21,4,10,10,2,0.57,2,0,3,473,384,0.81,3,2,6,6,17,5,14,3,12,5,4,0.62,1,0,5,620,542,0.87,2,0,6,3,10,1,8,2,17,3,3,0.36,1,0,4,352,257,0.73,5,5,19,9,11,8,14,4,0,0.64,2,0,4,629,535,0.85
2,2,4,7,15,4,12,3,15,3,0,0.5,3,0,7,531,454,0.85,3,2,5,7,14,2,8,6,14,4,2,0.47,2,0,2,379,281,0.74,0,1,6,2,10,2,7,3,11,4,2,0.61,2,0,2,638,555,0.87,2,5,8,1,6,2,18,2,2,0.39,0,0,5,418,323,0.77
0,0,2,4,13,7,6,7,11,1,0,0.52,4,0,1,482,391,0.81,1,3,9,4,15,2,8,7,9,7,4,0.52,2,0,1,525,468,0.89,2,0,3,4,8,1,6,2,14,1,3,0.36,0,0,0,330,234,0.71,0,4,8,4,3,5,11,4,1,0.64,3,1,1,599,506,0.84
0,1,1,1,3,1,1,2,17,2,3,0.52,4,0,1,469,382,0.81,0,0,0,5,7,2,4,3,10,1,4,0.49,2,0,3,383,267,0.7,2,1,4,2,7,1,5,2,12,4,1,0.35,2,0,2,347,268,0.77,3,3,9,3,5,4,9,4,2,0.65,3,0,2,653,567,0.87
1,3,6,9,16,1,11,5,11,10,1,0.59,2,0,2,497,407,0.82,1,0,3,7,12,2,3,9,9,2,0,0.44,2,0,5,425,341,0.8,0,1,3,3,7,1,7,0,10,5,2,0.55,1,0,4,518,425,0.82,5,7,14,2,11,3,9,3,1,0.45,1,0,3,425,347,0.82
1,3,2,2,6,2,1,5,9,5,0,0.48,1,0,6,483,415,0.86,1,0,2,4,7,1,3,4,17,1,2,0.46,3,0,4,369,286,0.78,0,0,2,5,9,2,5,4,8,6,1,0.47,1,0,0,448,369,0.82,0,2,6,4,4,2,14,7,1,0.53,2,0,2,507,432,0.85
1,2,7,7,17,3,11,6,9,2,0,0.45,0,0,5,424,331,0.78,0,0,1,10,14,3,9,5,10,3,0,0.48,4,1,2,431,328,0.76,5,0,7,7,16,2,11,5,5,7,4,0.49,0,0,0,439,358,0.82,0,3,6,3,1,5,12,4,1,0.51,1,1,2,463,390,0.84
1,0,6,3,11,2,7,4,13,3,2,0.56,1,0,3,545,456,0.84,3,2,6,9,17,2,11,6,10,6,0,0.38,0,0,3,382,309,0.81,1,0,3,7,13,3,11,2,7,7,0,0.51,3,0,2,474,352,0.74,2,4,10,4,5,5,8,9,1,0.49,3,0,1,455,350,0.77
1,2,3,5,11,3,3,8,13,2,1,0.48,3,0,6,426,344,0.81,2,1,4,5,12,3,9,3,9,2,0,0.48,2,0,12,417,343,0.82,3,1,7,10,24,7,14,10,13,13,3,0.51,3,0,2,410,349,0.85,3,1,6,2,3,3,15,5,0,0.49,2,0,4,394,316,0.8
1,1,7,12,24,5,12,12,19,9,1,0.5,4,0,3,413,343,0.83,1,2,3,1,6,2,3,3,15,3,2,0.54,3,0,4,450,377,0.84,4,1,4,3,11,4,7,4,10,5,4,0.3,3,1,4,286,222,0.78,8,3,13,2,8,5,8,4,3,0.7,1,0,3,686,610,0.89
3,1,5,4,14,5,10,4,12,10,1,0.67,0,0,0,724,630,0.87,1,0,3,2,8,3,4,4,15,6,4,0.55,2,0,1,510,401,0.79,2,1,3,7,16,6,11,5,8,5,1,0.53,2,0,11,529,442,0.84,13,6,23,4,10,13,13,6,2,0.47,2,0,1,496,413,0.83
3,1,6,4,12,2,8,4,14,5,3,0.68,2,0,0,695,597,0.86,1,0,3,6,15,6,8,7,14,9,0,0.51,2,0,2,500,429,0.86,1,0,5,3,16,8,7,9,16,12,2,0.58,2,0,1,604,520,0.86,1,3,6,2,2,4,20,1,6,0.42,2,0,5,430,347,0.81
2,0,4,5,12,3,8,4,14,6,1,0.4,1,0,0,401,307,0.77,4,2,5,4,10,1,9,1,12,5,3,0.43,1,0,4,373,298,0.8,2,0,8,8,19,3,15,4,11,6,1,0.61,3,0,1,553,464,0.84,1,1,5,3,2,3,8,1,2,0.39,1,0,6,354,276,0.78
0,4,4,4,12,4,8,4,16,5,2,0.55,4,0,2,503,428,0.85,0,1,4,3,9,2,6,3,22,11,1,0.4,4,0,9,256,188,0.73,1,0,4,6,18,8,7,11,15,6,1,0.38,3,0,3,306,219,0.72,3,4,11,4,6,5,20,4,0,0.62,3,0,3,497,419,0.84
2,0,4,5,14,5,10,5,10,7,2,0.47,2,0,2,415,318,0.77,1,0,1,6,11,4,6,5,13,6,3,0.59,3,0,2,520,422,0.81,2,1,4,4,13,5,4,9,11,2,2,0.54,1,0,2,487,403,0.83,3,6,12,3,7,5,12,6,5,0.46,2,1,2,411,317,0.77
0,1,10,5,19,4,12,7,16,6,3,0.6,2,0,4,393,327,0.83,0,1,2,4,8,2,3,5,16,3,1,0.49,5,0,5,410,319,0.78,2,1,3,13,21,5,10,11,12,2,1,0.59,0,0,2,514,434,0.84,3,3,10,4,5,5,19,5,0,0.41,4,1,1,354,270,0.76
1,3,5,3,9,1,7,2,9,3,1,0.41,3,0,5,362,262,0.72,0,4,9,5,15,1,11,4,7,2,4,0.7,4,0,3,736,675,0.92,1,5,5,3,10,2,8,2,19,4,3,0.41,2,0,2,425,373,0.88,7,10,18,1,10,8,9,3,0,0.59,1,0,4,626,567,0.91
1,1,8,12,30,10,21,9,12,11,0,0.69,2,0,4,719,662,0.92,1,2,7,7,16,2,3,13,12,3,1,0.45,0,0,1,456,390,0.86,0,4,8,7,16,1,14,2,8,3,3,0.52,0,0,3,581,538,0.93,3,6,13,4,6,7,14,6,2,0.48,1,0,4,537,485,0.9
1,1,2,7,12,3,10,2,10,4,5,0.44,1,0,3,386,284,0.74,0,0,3,4,12,5,7,5,18,6,0,0.57,3,0,4,480,394,0.82,1,1,3,5,8,0,5,3,16,2,3,0.56,4,0,2,493,390,0.79,3,4,11,4,5,6,14,4,0,0.44,2,0,2,382,278,0.73
5,1,10,3,19,6,11,8,7,3,1,0.38,1,1,4,351,284,0.81,1,0,1,11,13,1,8,5,15,2,0,0.48,2,0,5,415,323,0.78,3,0,3,2,7,2,3,4,0,3,1,0.45,2,1,5,372,279,0.75,7,8,18,3,9,9,0,3,0,0.55,1,0,3,480,389,0.81
1,5,3,5,10,2,6,4,10,3,0,0.5,3,0,5,491,393,0.8,3,1,5,5,17,7,10,7,8,4,2,0.6,1,1,0,442,343,0.78,2,4,4,11,19,4,8,11,10,4,2,0.57,2,0,4,445,384,0.86,8,3,13,2,10,3,15,4,1,0.43,2,0,2,325,233,0.72
2,0,4,5,14,5,7,7,13,9,5,0.45,2,0,2,339,246,0.73,1,1,8,7,17,2,13,4,16,8,4,0.68,3,0,1,611,540,0.88,0,0,1,5,7,1,4,3,9,1,2,0.28,3,0,11,244,162,0.66,11,8,38,19,21,17,12,19,0,0.72,3,1,1,646,573,0.89
3,0,2,6,10,2,8,2,11,11,1,0.55,0,0,5,446,351,0.79,3,0,4,3,9,2,5,4,11,4,0,0.41,3,0,3,338,246,0.73,1,0,4,6,13,3,8,5,0,4,2,0.48,1,0,4,301,173,0.57,7,5,13,1,10,3,0,10,3,0.52,2,0,4,315,187,0.59
5,0,15,7,28,6,15,13,11,5,3,0.6,0,0,0,575,491,0.85,3,0,3,10,17,4,12,5,13,9,0,0.59,1,0,1,458,360,0.79,1,2,6,9,20,5,12,8,0,10,1,0.69,0,0,0,586,500,0.85,2,5,10,3,5,5,0,2,4,0.31,3,0,5,257,175,0.68
4,3,3,5,10,2,6,4,17,9,1,0.61,2,0,4,563,474,0.84,2,1,5,5,17,7,9,8,12,4,3,0.47,1,0,5,358,259,0.72,4,1,11,2,17,4,9,8,4,1,3,0.62,1,0,2,605,490,0.81,3,4,12,5,7,5,8,7,1,0.38,2,0,7,351,239,0.68
1,0,2,9,16,5,10,6,11,6,4,0.45,2,0,3,436,332,0.76,3,0,4,3,15,8,13,2,13,9,2,0.56,3,0,1,492,391,0.79,0,0,6,8,18,4,14,4,11,8,4,0.64,1,0,1,669,565,0.84,1,1,4,2,2,2,8,2,4,0.36,0,0,6,386,278,0.72
0,4,9,5,15,1,11,4,7,2,4,0.7,4,0,3,736,675,0.92,2,0,4,5,12,3,8,4,14,6,1,0.4,1,0,0,401,307,0.77,1,0,1,6,12,5,8,4,13,5,3,0.64,2,0,1,701,644,0.92,1,7,13,5,9,4,10,3,3,0.36,1,0,0,392,324,0.83
1,1,2,4,10,4,5,5,11,3,4,0.55,3,0,5,464,347,0.75,3,0,3,10,17,4,12,5,13,9,0,0.59,1,0,1,458,360,0.79,2,0,5,6,12,1,7,5,11,4,2,0.43,0,0,1,408,340,0.83,1,9,13,3,7,6,8,0,2,0.57,0,0,3,533,453,0.85
4,0,8,6,20,6,14,6,11,8,2,0.53,2,0,2,509,418,0.82,1,2,3,5,11,3,3,8,13,2,1,0.48,3,0,6,426,344,0.81,2,2,4,4,12,4,7,5,16,4,1,0.48,4,1,6,389,298,0.77,8,8,18,2,9,9,13,5,2,0.52,5,1,2,430,351,0.82
3,1,7,6,15,2,11,4,17,4,0,0.6,1,0,2,541,443,0.82,0,1,4,2,8,2,6,2,7,2,1,0.37,1,0,3,334,228,0.68,2,1,4,1,7,2,3,4,12,1,2,0.46,2,0,7,406,274,0.67,9,7,18,2,11,7,10,8,1,0.54,5,0,3,475,348,0.73
1,1,4,8,14,2,11,3,13,9,2,0.58,3,0,1,600,519,0.87,3,1,1,3,6,2,4,2,12,1,0,0.33,1,0,3,343,255,0.74,1,1,6,7,14,1,9,5,7,2,7,0.52,1,0,4,546,454,0.83,5,2,9,2,4,5,12,1,1,0.48,4,1,5,494,397,0.8
2,1,5,3,10,2,10,0,20,3,0,0.4,2,0,8,324,217,0.67,2,0,2,5,9,2,3,6,20,4,0,0.48,4,0,2,349,251,0.72,1,3,6,8,20,6,11,9,6,9,1,0.71,0,0,5,714,616,0.86,8,10,20,2,10,10,13,4,1,0.29,1,0,5,274,185,0.68
1,3,2,4,8,2,5,3,17,3,1,0.49,5,1,10,444,331,0.75,1,1,8,12,30,10,21,9,12,11,0,0.69,2,0,4,719,662,0.92,0,1,4,3,10,3,6,4,12,0,1,0.42,1,0,7,450,384,0.85,7,11,28,10,19,9,11,11,3,0.58,2,0,3,599,533,0.89
0,4,3,4,10,3,2,8,9,0,4,0.3,2,0,5,308,251,0.81,1,3,5,3,9,1,7,2,9,3,1,0.41,3,0,5,362,262,0.72,0,1,5,5,16,6,9,7,13,6,2,0.56,3,0,6,453,368,0.81,7,7,16,2,8,8,15,4,0,0.44,4,0,5,348,268,0.77
2,1,4,8,16,4,8,8,15,4,2,0.57,3,0,4,501,415,0.83,1,2,8,3,15,4,12,3,25,7,4,0.52,4,0,2,449,368,0.82,4,1,6,8,14,0,8,6,8,3,3,0.43,3,0,4,466,384,0.82,6,7,22,9,15,7,10,12,1,0.57,1,0,2,596,515,0.86
1,0,3,2,8,3,4,4,15,6,4,0.55,2,0,1,510,401,0.79,2,0,3,6,11,2,9,2,9,2,3,0.52,1,0,2,402,313,0.78,1,1,6,7,15,2,10,5,17,12,1,0.53,2,0,1,467,375,0.8,3,8,12,1,8,4,8,7,1,0.47,3,0,5,430,335,0.78
3,0,2,6,10,2,8,2,11,11,1,0.55,0,0,5,446,351,0.79,1,3,5,7,14,2,12,3,14,9,2,0.6,2,2,1,541,456,0.84,0,0,0,4,5,1,2,3,0,3,2,0.33,3,0,3,319,221,0.69,3,5,15,7,6,9,0,8,1,0.67,1,0,0,625,528,0.84
1,1,5,2,9,2,6,3,17,2,3,0.31,3,0,7,333,262,0.79,2,0,1,2,5,2,3,2,22,3,3,0.52,3,0,0,344,203,0.59,2,0,5,4,10,1,7,3,11,5,3,0.6,6,1,5,602,508,0.84,5,1,10,4,5,5,16,0,0,0.4,3,0,3,383,278,0.73
3,2,6,6,17,5,14,3,12,5,4,0.62,1,0,5,620,542,0.87,1,3,6,9,16,1,11,5,11,10,1,0.59,2,0,2,497,407,0.82,2,0,8,2,12,2,6,6,11,4,3,0.6,0,0,1,697,614,0.88,1,0,1,0,1,0,9,1,0,0.4,1,0,5,463,372,0.8
1,0,5,6,16,5,11,5,17,7,4,0.56,4,0,2,448,349,0.78,1,1,7,12,24,5,12,12,19,9,1,0.5,4,0,3,413,343,0.83,1,0,5,2,9,2,7,2,10,10,3,0.55,4,0,6,540,461,0.85,7,5,16,4,10,6,14,5,3,0.45,2,0,5,469,387,0.83
4,2,9,11,25,5,21,4,10,10,2,0.57,2,0,3,473,384,0.81,0,0,2,4,13,7,6,7,11,1,0,0.52,4,0,1,482,391,0.81,0,0,4,9,15,2,11,4,18,11,2,0.65,3,0,1,514,405,0.79,1,3,5,1,2,3,11,2,0,0.35,2,0,5,294,191,0.65
2,0,2,7,11,2,4,7,17,1,1,0.48,2,0,1,326,193,0.59,0,1,1,1,3,1,1,2,17,2,3,0.52,4,0,1,469,382,0.81,3,1,4,8,16,4,7,9,14,2,2,0.4,1,0,8,373,292,0.78,10,11,24,3,14,11,8,9,2,0.6,1,0,3,582,510,0.88
2,1,3,6,11,2,9,2,19,5,2,0.52,1,0,4,414,325,0.79,1,3,5,9,18,4,9,9,13,5,0,0.38,2,0,1,353,285,0.81,0,0,4,6,13,3,11,2,5,6,4,0.55,0,0,3,472,374,0.79,3,5,11,3,5,6,20,6,0,0.45,4,0,4,382,272,0.71
3,2,6,9,17,2,11,6,10,6,0,0.38,0,0,3,382,309,0.81,1,2,7,7,17,3,11,6,9,2,0,0.45,0,0,5,424,331,0.78,1,0,3,5,11,3,5,6,17,5,1,0.61,1,0,3,584,506,0.87,4,2,7,1,4,3,8,5,1,0.39,0,1,2,388,299,0.77
1,0,3,7,12,2,3,9,9,2,0,0.44,2,0,5,425,341,0.8,1,2,7,5,16,4,11,5,8,3,0,0.55,1,0,5,525,437,0.83,1,2,3,5,9,1,5,4,16,6,1,0.46,4,0,1,408,289,0.71,3,2,6,1,5,1,10,3,1,0.54,1,0,2,474,351,0.74
2,0,4,5,14,5,7,7,13,9,5,0.45,2,0,2,339,246,0.73,4,3,3,5,10,2,6,4,17,9,1,0.61,2,0,4,563,474,0.84,2,0,2,1,3,0,0,3,14,1,3,0.19,0,0,5,210,130,0.62,5,13,26,8,9,17,5,12,0,0.81,1,0,0,848,765,0.9
4,2,5,4,10,1,9,1,12,5,3,0.43,1,0,4,373,298,0.8,1,3,2,2,6,2,1,5,9,5,0,0.48,1,0,6,483,415,0.86,5,1,5,3,12,4,10,2,13,1,0,0.58,1,0,1,519,426,0.82,2,3,5,0,3,2,11,5,4,0.42,1,0,0,351,278,0.79
2,1,4,5,12,3,9,3,9,2,0,0.48,2,0,12,417,343,0.82,0,2,5,5,13,3,8,5,18,2,0,0.43,3,0,3,406,321,0.79,2,2,4,6,12,2,9,3,10,7,1,0.44,0,0,1,404,304,0.75,3,9,14,2,9,5,13,4,7,0.56,0,0,2,523,436,0.83
5,1,10,3,19,6,11,8,7,3,1,0.38,1,1,4,351,284,0.81,4,0,2,0,5,3,2,3,6,4,0,0.41,1,0,4,414,338,0.82,0,0,3,5,9,1,8,1,0,5,1,0.55,1,0,0,455,378,0.83,0,2,2,0,1,1,0,0,1,0.45,1,0,3,409,320,0.78
1,0,4,7,11,0,4,7,18,4,0,0.54,1,0,1,430,350,0.81,1,0,6,3,11,2,7,4,13,3,2,0.56,1,0,3,545,456,0.84,0,1,2,7,9,0,4,5,20,5,1,0.64,3,0,1,628,550,0.88,2,5,8,1,5,3,11,3,6,0.36,1,0,2,352,250,0.71
1,1,2,7,13,4,9,4,11,2,1,0.42,1,0,3,447,360,0.81,3,1,5,4,14,5,10,4,12,10,1,0.67,0,0,0,724,630,0.87,2,1,5,5,12,2,8,4,9,8,2,0.29,1,0,2,282,168,0.6,3,7,16,6,11,5,7,6,0,0.71,1,0,3,703,593,0.84
2,1,4,4,11,3,8,3,19,4,2,0.4,6,2,4,283,194,0.69,2,0,4,5,14,5,10,5,10,7,2,0.47,2,0,2,415,318,0.77,0,2,2,6,12,4,6,6,17,5,1,0.3,5,0,4,278,194,0.7,5,5,15,5,8,8,8,5,0,0.7,2,0,2,680,595,0.88
1,3,9,4,15,2,8,7,9,7,4,0.52,2,0,1,525,468,0.89,0,0,1,10,14,3,9,5,10,3,0,0.48,4,1,2,431,328,0.76,3,2,7,2,9,0,9,0,9,6,0,0.43,3,0,2,415,329,0.79,5,3,10,2,8,2,7,2,0,0.57,2,0,4,548,456,0.83
